SECT,DIV,GROUP,CLASS,SECT_DESC,DIV_DESC,GROUP_DESC,CLASS_DESC,SIZE,GEOCODE,PROVINCE,MUNICIPIO,PROVINCE_DESC,MUNICIPIO_DESC,EMPRESAS
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador",001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador",001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador",010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador",001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235233,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de aparatos, artículos y equipo de uso doméstico",010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235233,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de aparatos, artículos y equipo de uso doméstico",001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,"Venta al por menor de artículos de ferretería, pinturas y productos de vidrio",001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor de otros productos nuevos en almacenes especializados,Venta al por menor de otros productos en almacenes especializados,010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
G,G52,G52525,G525255259,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos",Comercio al por menor no realizado en almacenes,Otros tipos de venta al por menor no realizada en almacenes,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones",Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones",Correo y telecomunicaciones,Telecomunicaciones,Telecomunicaciones,010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones",Correo y telecomunicaciones,Telecomunicaciones,Telecomunicaciones,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
K,K70,K70701,K707017010,"Actividades inmobiliarias, empresariales y de alquiler",Actividades inmobiliarias,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas con bienes propios o arrendados,010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
K,K70,K70701,K707017010,"Actividades inmobiliarias, empresariales y de alquiler",Actividades inmobiliarias,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas con bienes propios o arrendados,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler",Actividades inmobiliarias,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,010 a 049,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler",Actividades inmobiliarias,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
N,N85,N85852,N858528520,Servicios sociales y de salud,Servicios sociales y de salud,Actividades veterinarias,Actividades veterinarias,001 a 009,20090801000000000,8,801,EL SEIBO,EL SEIBO,1
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones",Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.,001 a 009,20090802000000000,8,802,EL SEIBO,MICHES,1
K,K74,K74742,K747427421,"Actividades inmobiliarias, empresariales y de alquiler",Otras actividades empresariales,Actividades de arquitectura e ingeniería y otras actividades técnicas,Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico,001 a 009,20090802000000000,8,802,EL SEIBO,MICHES,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cultivos en general; cultivo de productos de mercado; horticultura,Cultivo de cereales y otros cultivos n.c.p.,250 o más,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,"Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,"Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,"Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,"Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero",001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,2
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas",Cría de animales,Cría de otros animales; elaboración de productos animales n.c.p.,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias",001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15153,D151531533,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales",Elaboración de alimentos preparados para animales,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15154,D151541541,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Otras industrias alimenticias,Elaboración de productos de panadería,050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15154,D151541541,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Otras industrias alimenticias,Elaboración de productos de panadería,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15154,D151541541,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Otras industrias alimenticias,Elaboración de productos de panadería,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15154,D151541541,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Otras industrias alimenticias,Elaboración de productos de panadería,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15155,D151551553,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Elaboración de bebidas,Elaboración de bebidas malteadas y de malta,250 o más,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D15,D15155,D151551554,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,Elaboración de bebidas,Elaboración de bebidas no alcohólicas; producción de aguas minerales,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D16,D16160,D161601600,Industrias Manufactureras,Industria del tabaco,Industria del tabaco,Elaboración de productos de tabaco,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D17,D17171,D171711711,Industrias Manufactureras,Fabricación de productos textiles,"Hilatura, tejedura y acabado de productos textiles",Preparación e hilatura de fibras textiles; tejedura de productos textiles,100 a 249,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D17,D17172,D171721723,Industrias Manufactureras,Fabricación de productos textiles,Fabricación de otros productos textiles,"Fabricación de cuerdas, cordeles, bramantes y redes",250 o más,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D17,D17172,D171721723,Industrias Manufactureras,Fabricación de productos textiles,Fabricación de otros productos textiles,"Fabricación de cuerdas, cordeles, bramantes y redes",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D18,D18181,D181811810,Industrias Manufactureras,Industria de la confección y la peletería,"Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel",250 o más,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D18,D18181,D181811810,Industrias Manufactureras,Industria de la confección y la peletería,"Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel",050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D18,D18181,D181811810,Industrias Manufactureras,Industria de la confección y la peletería,"Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel",100 a 249,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D18,D18181,D181811810,Industrias Manufactureras,Industria de la confección y la peletería,"Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D18,D18181,D181811810,Industrias Manufactureras,Industria de la confección y la peletería,"Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel",001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D19,D19192,D191921920,Industrias Manufactureras,Industria del cuero y del calzado,Fabricación de calzado,Fabricación de calzado,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D19,D19192,D191921920,Industrias Manufactureras,Industria del cuero y del calzado,Fabricación de calzado,Fabricación de calzado,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D19,D19192,D191921920,Industrias Manufactureras,Industria del cuero y del calzado,Fabricación de calzado,Fabricación de calzado,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D24,D24241,D242412412,Industrias Manufactureras,Fabricación de sustancias y productos químicos,Fabricación de sustancias químicas básicas,Fabricación de abonos y compuestos de nitrógeno,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D24,D24242,D242422423,Industrias Manufactureras,Fabricación de sustancias y productos químicos,Fabricación de otros productos químicos,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D24,D24242,D242422423,Industrias Manufactureras,Fabricación de sustancias y productos químicos,Fabricación de otros productos químicos,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D24,D24242,D242422424,Industrias Manufactureras,Fabricación de sustancias y productos químicos,Fabricación de otros productos químicos,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador",100 a 249,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D26,D26269,D262692695,Industrias Manufactureras,Fabricación de otros productos minerales no metálicos,Fabricación de productos minerales no metálicos n.c.p.,"Fabricación de artículos de hormigón, cemento y yeso",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D27,D27271,D272712710,Industrias Manufactureras,Fabricación de metales comunes,Industrias básicas de hierro y acero,Industrias básicas de hierro y acero,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D27,D27271,D272712710,Industrias Manufactureras,Fabricación de metales comunes,Industrias básicas de hierro y acero,Industrias básicas de hierro y acero,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D28,D28281,D282812811,Industrias Manufactureras,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",Fabricación de productos metálicos para uso estructural,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D28,D28281,D282812811,Industrias Manufactureras,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",Fabricación de productos metálicos para uso estructural,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D29,D29291,D292912919,Industrias Manufactureras,Fabricación de maquinaria y equipo n.c.p,Fabricación de maquinaria de uso general,Fabricación de otros tipos de maquinaria de uso general,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D31,D31311,D313113110,Industrias Manufactureras,Fabricación de maquinaria y aparatos eléctricos n.c.p.,"Fabricación de motores, generadores y transformadores eléctricos","Fabricación de motores, generadores y transformadores eléctricos",010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D31,D31314,D313143140,Industrias Manufactureras,Fabricación de maquinaria y aparatos eléctricos n.c.p.,Fabricación de acumuladores y de pilas y baterías primarias,Fabricación de acumuladores y de pilas y baterías primarias,100 a 249,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D34,D34341,D343413410,Industrias Manufactureras,"Fabricación de vehículos automotores, remolques y semirremolques",Fabricación de vehículos automotores,Fabricación de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D36,D36361,D363613610,Industrias Manufactureras,Fabricación de muebles; industrias manufactureras n.c.p.,Fabricación de muebles,Fabricación de muebles,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D36,D36361,D363613610,Industrias Manufactureras,Fabricación de muebles; industrias manufactureras n.c.p.,Fabricación de muebles,Fabricación de muebles,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D36,D36369,D363693691,Industrias Manufactureras,Fabricación de muebles; industrias manufactureras n.c.p.,Industrias manufactureras n.c.p.,Fabricación de joyas y artículos conexos,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D36,D36369,D363693693,Industrias Manufactureras,Fabricación de muebles; industrias manufactureras n.c.p.,Industrias manufactureras n.c.p.,Fabricación de artículos deportivos,050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
D,D36,D36369,D363693699,Industrias Manufactureras,Fabricación de muebles; industrias manufactureras n.c.p.,Industrias manufactureras n.c.p.,Otras industrias manufactureras n.c.p.,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
E,E41,E41410,E414104100,"Suministro de electricidad, gas y agua","Captación, depuración y distribución de agua","Captación, depuración y distribución de agua","Captación, depuración y distribución de agua",250 o más,20090901000000000,9,901,ESPAILLAT,MOCA,1
F,F45,F45452,F454524520,Construcción,Construcción,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
F,F45,F45452,F454524520,Construcción,Construcción,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
F,F45,F45452,F454524520,Construcción,Construcción,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,Construcción de edificios completos y de partes de edificios; obras de ingeniería civil,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,050 a 099,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,3
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20090901000000000,9,901,ESPAILLAT,MOCA,4
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20090901000000000,9,901,ESPAILLAT,MOCA,1
