HS8,Description,Base,Category,HS4,HS6,Cat,duty2007,duty2008,duty2009,duty2010,duty2011,duty2012,duty2013,duty2014,duty2015,HS1996
41021000,CON LANA,3.0,A,'4102,'410210,A,0,0,0,0,0,0,0,0,0,'410210
41022100,PIQUELADOS,3.0,A,'4102,'410221,A,0,0,0,0,0,0,0,0,0,'410221
41022900,LOS DEMAS,3.0,A,'4102,'410229,A,0,0,0,0,0,0,0,0,0,'410229
41031000,DE CAPRINO,3.0,A,'4103,'410310,A,0,0,0,0,0,0,0,0,0,'410310
41032000,DE REPTIL,3.0,A,'4103,'410320,A,0,0,0,0,0,0,0,0,0,'410320
41033000,- DE PORCINO,3.0,A,'4103,'410330,A,0,0,0,0,0,0,0,0,0,'410390
41039000,LOS DEMAS,3.0,A,'4103,'410390,A,0,0,0,0,0,0,0,0,0,'410390
41041100,- - PLENA FLOR Y PLENA FLOR DIVIDIDA,3.0,A,'4104,'410411,A,0,0,0,0,0,0,0,0,0,'410422
41041900,- - LOS DEMÁS,8.0,A,'4104,'410419,A,0,0,0,0,0,0,0,0,0,'410429
41044100,- - PLENA FLOR Y PLENA FLOR DIVIDIDA,8.0,A,'4104,'410441,A,0,0,0,0,0,0,0,0,0,'410431
41044900,- - LOS DEMÁS,8.0,A,'4104,'410449,A,0,0,0,0,0,0,0,0,0,'410439
41051000,- HÚMEDAS (INCLUSO CURTIDOS AL CROMO HÚMEDO),3.0,A,'4105,'410510,A,0,0,0,0,0,0,0,0,0,'410512
41053000,- SECAS (SEMIACABADAS),8.0,A,'4105,'410530,A,0,0,0,0,0,0,0,0,0,'410520
41062100,- - HÚMEDOS (INCLUSO CURTIDOS AL CROMO HÚMEDO),8.0,A,'4106,'410621,A,0,0,0,0,0,0,0,0,0,'410612
41062200,- - SECOS (SEMIACABADOS),8.0,A,'4106,'410622,A,0,0,0,0,0,0,0,0,0,'410620
41063100,- - HÚMEDOS (INCLUSO CURTIDOS AL CROMO HÚMEDO),8.0,A,'4106,'410631,A,0,0,0,0,0,0,0,0,0,'410710
41063200,- - SECOS (SEMIACABADOS),8.0,A,'4106,'410632,A,0,0,0,0,0,0,0,0,0,'410710
41064000,- DE REPTILES,8.0,A,'4106,'410640,A,0,0,0,0,0,0,0,0,0,'410729
41069100,- - HÚMEDOS (INCLUSO CURTIDOS AL CROMO HÚMEDO),8.0,A,'4106,'410691,A,0,0,0,0,0,0,0,0,0,'410790
41069200,- - SECOS (SEMIACABADOS),8.0,B,'4106,'410692,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'410790
41071100,- - PLENA FLOR,8.0,A,'4107,'410711,A,0,0,0,0,0,0,0,0,0,'410431
41071200,- - PLENA FLOR DIVIDIDA,8.0,A,'4107,'410712,A,0,0,0,0,0,0,0,0,0,'410431
41071900,- - LOS DEMÁS,8.0,A,'4107,'410719,A,0,0,0,0,0,0,0,0,0,'410439
41079100,- - PLENA FLOR,8.0,A,'4107,'410791,A,0,0,0,0,0,0,0,0,0,'410431
41079200,- - PLENA FLOR DIVIDIDA,8.0,A,'4107,'410792,A,0,0,0,0,0,0,0,0,0,'410431
41079900,- - LOS DEMÁS,8.0,A,'4107,'410799,A,0,0,0,0,0,0,0,0,0,'410439
41120000,CUEROS PREPARADOS DE OTRA FORMA DESPUÉS DEL CURTIDO O EL SEMIACABADO; INCLUSO CUEROS APERGAMINADOS; DE OVINO; DEPILADOS; INCLUSO DIVIDIDOS; EXCEPTO LOS CUEROS DE LA PARTIDA 41.14.,8.0,A,'4112,'411200,A,0,0,0,0,0,0,0,0,0,'410520
41131000,- DE CAPRINO,8.0,A,'4113,'411310,A,0,0,0,0,0,0,0,0,0,'410620
41132000,- DE PORCINO,8.0,A,'4113,'411320,A,0,0,0,0,0,0,0,0,0,'410710
41133000,- DE REPTILES,8.0,A,'4113,'411330,A,0,0,0,0,0,0,0,0,0,'410729
41139000,- LOS DEMÁS,8.0,A,'4113,'411390,A,0,0,0,0,0,0,0,0,0,'410790
41141000,- CUEROS Y PIELES AGAMUZADOS (INCLUSO EL AGAMUZADO COMBINADO AL ACEITE),8.0,A,'4114,'411410,A,0,0,0,0,0,0,0,0,0,'410800
41142000,- CUEROS Y PIELES CHAROLADOS Y SUS IMITACIONES DE CUEROS Y PIELES CHAPADOS;CUEROS YPIELES METALIZADOS,8.0,A,'4114,'411420,A,0,0,0,0,0,0,0,0,0,'410900
41151000,- CUERO REGENERADO A BASE DE CUERO O DE FIBRAS DE CUERO; EN PLACAS; HOJAS O TIRAS;INCLUSO ENROLLADAS,8.0,A,'4115,'411510,A,0,0,0,0,0,0,0,0,0,'411100
41152000,- RECORTES Y DEMÁS DESPERDICIOS DE CUERO O PIEL; PREPARADOS; O DE CUERO REGENERADO;INUTILIZABLES PARA LA FABRICACIÓN DE MANUFACTURAS DE CUERO;ASERRÍN; POLVO Y HARINA DE CUERO,8.0,A,'4115,'411520,A,0,0,0,0,0,0,0,0,0,'411000
42010010,- SILLAS DE MONTAR,20.0,A,'4201,'420100,A,0,0,0,0,0,0,0,0,0,'420100
42010090,LOS DEMAS,20.0,M,'4201,'420100,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'420100
42021120,BAULES,20.0,A,'4202,'420211,A,0,0,0,0,0,0,0,0,0,'420211
42021130,MALETAS (VALIJAS) Y MALETINES; INCLUIDOS LOS DE ASEO.,20.0,A,'4202,'420211,A,0,0,0,0,0,0,0,0,0,'420211
42021140,PORTAFOLIOS Y CARTAPACIOS,20.0,A,'4202,'420211,A,0,0,0,0,0,0,0,0,0,'420211
42021190,LOS DEMAS,20.0,A,'4202,'420211,A,0,0,0,0,0,0,0,0,0,'420211
42021220,BAULES,20.0,A,'4202,'420212,A,0,0,0,0,0,0,0,0,0,'420212
42021230,MALETAS (VALIJAS) Y MALETINES; INCLUIDOS LOS DE ASEO.,20.0,A,'4202,'420212,A,0,0,0,0,0,0,0,0,0,'420212
42021240,PORTAFOLIOS Y CARTAPACIOS,20.0,A,'4202,'420212,A,0,0,0,0,0,0,0,0,0,'420212
42021290,LOS DEMAS,20.0,A,'4202,'420212,A,0,0,0,0,0,0,0,0,0,'420212
42021910,MALETAS (VALIJAS),20.0,A,'4202,'420219,A,0,0,0,0,0,0,0,0,0,'420219
42021990,LOS DEMAS,20.0,A,'4202,'420219,A,0,0,0,0,0,0,0,0,0,'420219
42022100,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL; CUERO REGENERADO O CUERO CHAROLADO,20.0,A,'4202,'420221,A,0,0,0,0,0,0,0,0,0,'420221
42022200,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,20.0,A,'4202,'420222,A,0,0,0,0,0,0,0,0,0,'420222
42022900,LOS DEMAS,20.0,A,'4202,'420229,A,0,0,0,0,0,0,0,0,0,'420229
42023100,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL; CUERO REGENERADO O CUERO CHAROLADO,20.0,A,'4202,'420231,A,0,0,0,0,0,0,0,0,0,'420231
42023200,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,20.0,A,'4202,'420232,A,0,0,0,0,0,0,0,0,0,'420232
42023900,LOS DEMAS,20.0,A,'4202,'420239,A,0,0,0,0,0,0,0,0,0,'420239
42029110,SACOS DE VIAJE Y MOCHILAS,20.0,A,'4202,'420291,A,0,0,0,0,0,0,0,0,0,'420291
42029120,ESTUCHES PARA CAMARAS FOTOGRAFICAS; VIDEOS O SIMILARES,20.0,A,'4202,'420291,A,0,0,0,0,0,0,0,0,0,'420291
42029130,VAINAS,20.0,A,'4202,'420291,A,0,0,0,0,0,0,0,0,0,'420291
42029190,LOS DEMAS,20.0,A,'4202,'420291,A,0,0,0,0,0,0,0,0,0,'420291
42029210,SACOS DE VIAJE Y MOCHILAS,20.0,A,'4202,'420292,A,0,0,0,0,0,0,0,0,0,'420292
42029220,ESTUCHES PARA CAMARAS FOTOGRAFICAS; VIDEOS O SIMILARES,20.0,A,'4202,'420292,A,0,0,0,0,0,0,0,0,0,'420292
42029230,VAINAS,20.0,A,'4202,'420292,A,0,0,0,0,0,0,0,0,0,'420292
42029290,LOS DEMAS,20.0,A,'4202,'420292,A,0,0,0,0,0,0,0,0,0,'420292
42029910,SACOS DE VIAJE Y MOCHILAS,20.0,A,'4202,'420299,A,0,0,0,0,0,0,0,0,0,'420299
42029990,LOS DEMAS,20.0,A,'4202,'420299,A,0,0,0,0,0,0,0,0,0,'420299
42031010,DE PROTECCION INDIVIDUAL PARA CUALQUIER OFICIO OPROFESION,8.0,A,'4203,'420310,A,0,0,0,0,0,0,0,0,0,'420310
42031090,LAS DEMAS,20.0,A,'4203,'420310,A,0,0,0,0,0,0,0,0,0,'420310
42032110,PARA BOXEO,20.0,B,'4203,'420321,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'420321
42032190,LOS DEMAS,20.0,A,'4203,'420321,A,0,0,0,0,0,0,0,0,0,'420321
42032910,DE PROTECCION INDIVIDUAL PARA CUALQUIER OFICIO O PROFESION,8.0,A,'4203,'420329,A,0,0,0,0,0,0,0,0,0,'420329
42032990,LOS DEMAS,20.0,A,'4203,'420329,A,0,0,0,0,0,0,0,0,0,'420329
42033010,DE PROTECCION INDIVIDUAL PARA CUALQUIER OFICIO O PROFESION,20.0,M,'4203,'420330,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'420330
42033090,LOS DEMAS,20.0,A,'4203,'420330,A,0,0,0,0,0,0,0,0,0,'420330
42034000,LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,20.0,A,'4203,'420340,A,0,0,0,0,0,0,0,0,0,'420340
42040010,CORREAS DE TRANSMISION,3.0,M,'4204,'420400,M,2.94,2.88,2.64,2.4,2.16,1.92,1.68,1.44,0.96,'420400
42040020,CORREAS TRANSPORTADORAS,3.0,M,'4204,'420400,M,2.94,2.88,2.64,2.4,2.16,1.92,1.68,1.44,0.96,'420400
42040030,ARTICULOS PARA LA INDUSTRIA TEXTIL,3.0,M,'4204,'420400,M,2.94,2.88,2.64,2.4,2.16,1.92,1.68,1.44,0.96,'420400
42040090,LOS DEMAS,3.0,A,'4204,'420400,A,0,0,0,0,0,0,0,0,0,'420400
42050000,LAS DEMAS MANUFACTURAS DE CUERO NATURAL O CUERO REGENERADO.2,20.0,A,'4205,'420500,A,0,0,0,0,0,0,0,0,0,'420500
42061000,CUERDAS DE TRIPA,3.0,M,'4206,'420610,M,2.94,2.88,2.64,2.4,2.16,1.92,1.68,1.44,0.96,'420610
42069000,LAS DEMAS,3.0,M,'4206,'420690,M,2.94,2.88,2.64,2.4,2.16,1.92,1.68,1.44,0.96,'420690
43011000,DE VISON; ENTERAS; INCLUSO SIN LA CABEZA; COLA O PATAS,3.0,A,'4301,'430110,A,0,0,0,0,0,0,0,0,0,'430110
43013000,DE CORDERO LLAMADAS ASTRACAN; BREITSCHWANZ; CARACUL; PERSA O SIMILARES; DE CORDERO DE INDIAS; NA; DE MONGOLIA O DEL TIBET; ENTERAS; INCLUSO SIN LA CABEZA; COLA O PATAS 3,3.0,A,'4301,'430130,A,0,0,0,0,0,0,0,0,0,'430130
43016000,DE ZORRO; ENTERAS; INCLUSO SIN LA CABEZA; COLA O PATAS,3.0,A,'4301,'430160,A,0,0,0,0,0,0,0,0,0,'430160
43017000,DE FOCA U OTARIA; ENTERAS; INCLUSO SIN LA CABEZA; COLA O PATAS,3.0,A,'4301,'430170,A,0,0,0,0,0,0,0,0,0,'430170
43018000,LAS DEMAS PIELES; ENTERAS; INCLUSO SIN LA CABEZA; COLA O PATAS,3.0,A,'4301,'430180,A,0,0,0,0,0,0,0,0,0,'430180
43019000,CABEZAS; COLAS; PATAS Y DEMAS TROZOS UTILIZABLES EN PELETERIA,3.0,A,'4301,'430190,A,0,0,0,0,0,0,0,0,0,'430190
43021100,DE VISON,3.0,B,'4302,'430211,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430211
43021300,DE CORDERO LLAMADAS ASTRACAN; BREITSCHWANZ; CARACUL; PERSA O SIMILARES; DE CORDERO DE INDIAS; NA; DE MONGOLIA O DEL TIBET,3.0,B,'4302,'430213,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430213
43021900,LAS DEMAS,3.0,B,'4302,'430219,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430219
43022010,DE VISON,3.0,B,'4302,'430220,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430220
43022090,LOS DEMAS,3.0,B,'4302,'430220,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430220
43023000,PIELES ENTERAS Y TROZOS Y RECORTES DE PIELES; ENSAMBLADOS,3.0,B,'4302,'430230,B,2.5,2.0,1.5,1.0,0.5,0,0,0,0,'430230
43031010,DE VISON,20.0,M,'4303,'430310,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'430310
43031020,DE ZORRO,20.0,M,'4303,'430310,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'430310
43031090,LOS DEMAS,20.0,A,'4303,'430310,A,0,0,0,0,0,0,0,0,0,'430310
43039000,LOS DEMAS,20.0,A,'4303,'430390,A,0,0,0,0,0,0,0,0,0,'430390
43040000,PELETERIA FACTICIA O ARTIFICIAL Y ARTICULOS DE PEL ETERIA FACTICIA O ARTIFICIAL.,20.0,M,'4304,'430400,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'430400
44011000,LEÑA MADERA ENPLAQUITAS O PARTICULAS,3.0,A,'4401,'440110,A,0,0,0,0,0,0,0,0,0,'440110
44012100,DE CONIFERAS,3.0,A,'4401,'440121,A,0,0,0,0,0,0,0,0,0,'440121
44012200,DISTINTA DE LA DE CONIFERAS,3.0,A,'4401,'440122,A,0,0,0,0,0,0,0,0,0,'440122
44013000,ASERRIN; DESPERDICIOS Y DESECHOS; DE MADERA; INCLUSO AGLOMERADOS EN LEÑOS; BRIQUETAS; BOLITAS O FORMAS SIMILARES,3.0,A,'4401,'440130,A,0,0,0,0,0,0,0,0,0,'440130
44020000,CARBON VEGETAL (COMPRENDIDO EL DE CASCARAS O DE HU ESOS CAROZOS DE FRUTOS); INCLUSO AGLOMERADO.,3.0,A,'4402,'440200,A,0,0,0,0,0,0,0,0,0,'440200
44031000,TRATADA CON PINTURA; CREOSOTA U OTROS AGENTES DE CONSERVACION,3.0,A,'4403,'440310,A,0,0,0,0,0,0,0,0,0,'440310
44032010,DE PINO,3.0,A,'4403,'440320,A,0,0,0,0,0,0,0,0,0,'440320
44032020,DE CEDRO (CEDRUS SPP.),3.0,A,'4403,'440320,A,0,0,0,0,0,0,0,0,0,'440320
44032090,LAS DEMAS LAS DEMAS; DE LAS MADERAS TROPICALES CITADAS EN LA NOTA DE SUBPARTIDA,3.0,A,'4403,'440320,A,0,0,0,0,0,0,0,0,0,'440320
44034100,DARK RED MERANTI; LIGHT RED MERANTI Y MERANTI BAKA U,3.0,A,'4403,'440341,A,0,0,0,0,0,0,0,0,0,'440341
44034910,MAHOGANY (CAOBA AMERICANA) (SWIETWNIA SPP),3.0,A,'4403,'440349,A,0,0,0,0,0,0,0,0,0,'440349
44034920,CEDRO (CEDRELA) (MIMOSACEA),3.0,A,'4403,'440349,A,0,0,0,0,0,0,0,0,0,'440349
44034990,LAS DEMAS,3.0,A,'4403,'440349,A,0,0,0,0,0,0,0,0,0,'440349
44039100,DE ENCINA; ROBLE; ALCORNOQUE Y DEMAS BELLOTEROS (QUERCUS SPP.),3.0,A,'4403,'440391,A,0,0,0,0,0,0,0,0,0,'440391
44039200,DE HAYA (FAGUS SPP.),3.0,A,'4403,'440392,A,0,0,0,0,0,0,0,0,0,'440392
44039920,DE ALMACIGO (BURSERA),3.0,A,'4403,'440399,A,0,0,0,0,0,0,0,0,0,'440399
44039930,DE GUAYACAN (GUAIACUM),3.0,A,'4403,'440399,A,0,0,0,0,0,0,0,0,0,'440399
44039990,LAS DEMAS,3.0,A,'4403,'440399,A,0,0,0,0,0,0,0,0,0,'440399
44041000,DE CONIFERAS,3.0,A,'4404,'440410,A,0,0,0,0,0,0,0,0,0,'440410
44042000,DISTINTA DE LA DE CONIFERAS,3.0,A,'4404,'440420,A,0,0,0,0,0,0,0,0,0,'440420
44050000,LANA DE MADERA; HARINA DE MADERA.,3.0,A,'4405,'440500,A,0,0,0,0,0,0,0,0,0,'440500
44061000,SIN IMPREGNAR,3.0,A,'4406,'440610,A,0,0,0,0,0,0,0,0,0,'440610
44069000,LAS DEMAS,3.0,A,'4406,'440690,A,0,0,0,0,0,0,0,0,0,'440690
44071020,TABLILLAS PARA FABRICACION DE LAPICES,3.0,A,'4407,'440710,A,0,0,0,0,0,0,0,0,0,'440710
44071091,DE PINO,3.0,A,'4407,'440710,A,0,0,0,0,0,0,0,0,0,'440710
44071099,LAS DEMAS,3.0,A,'4407,'440710,A,0,0,0,0,0,0,0,0,0,'440710
44072410,MAHOGANY (CAOBA AMERICANA) (SWIETENIA SPP.),3.0,A,'4407,'440724,A,0,0,0,0,0,0,0,0,0,'440724
44072420,VIROLA; IMBUIA Y BALSA,3.0,A,'4407,'440724,A,0,0,0,0,0,0,0,0,0,'440724
44072500,DARK RED MERANTI; LIGHT RED MERANTI Y MERANTI BAKA U,3.0,A,'4407,'440725,A,0,0,0,0,0,0,0,0,0,'440725
44072600,WHITE LAUAN; WHITE MERANTI; WHITE SERAYA; YELLOW MERANTI Y ALAN,3.0,A,'4407,'440726,A,0,0,0,0,0,0,0,0,0,'440726
44072910,CEDRO (CEDRELA) (MIMOSACEA),3.0,A,'4407,'440729,A,0,0,0,0,0,0,0,0,0,'440729
44072990,LAS DEMAS,3.0,A,'4407,'440729,A,0,0,0,0,0,0,0,0,0,'440729
44079100,DE ENCINA; ROBLE; ALCORNOQUE Y DEMAS BELLOTEROS (QUERCUS SPP.),3.0,A,'4407,'440791,A,0,0,0,0,0,0,0,0,0,'440791
44079200,DE HAYA (FAGUS SPP.),3.0,A,'4407,'440792,A,0,0,0,0,0,0,0,0,0,'440792
44079900,LAS DEMAS,3.0,A,'4407,'440799,A,0,0,0,0,0,0,0,0,0,'440799
44081020,TABLILLAS PARA FABRICACION DE LAPICES LAS DEMAS:,3.0,A,'4408,'440810,A,0,0,0,0,0,0,0,0,0,'440810
44081091,DE PINO,3.0,A,'4408,'440810,A,0,0,0,0,0,0,0,0,0,'440810
44081099,LAS DEMAS,3.0,A,'4408,'440810,A,0,0,0,0,0,0,0,0,0,'440810
44083100,DARK RED MERANTI; LIGHT RED MERANTI Y MERANTI BAKAU,3.0,A,'4408,'440831,A,0,0,0,0,0,0,0,0,0,'440831
44083910,MAHOGANY (CAOBA AMERICANA) (SWIETENIA SPP.),3.0,A,'4408,'440839,A,0,0,0,0,0,0,0,0,0,'440839
44083920,CEDRO (CEDRELA) (MIMOSACEA),3.0,A,'4408,'440839,A,0,0,0,0,0,0,0,0,0,'440839
44083990,LAS DEMAS,3.0,A,'4408,'440839,A,0,0,0,0,0,0,0,0,0,'440839
44089000,LAS DEMAS,3.0,A,'4408,'440890,A,0,0,0,0,0,0,0,0,0,'440890
44091010,TABLILLA Y FRISOS PARA PARQUES; SIN ENSAMBLAR,20.0,B,'4409,'440910,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'440910
44091020,MADERA MOLDURADA,8.0,A,'4409,'440910,A,0,0,0,0,0,0,0,0,0,'440910
44091030,MADERA HILADA,8.0,A,'4409,'440910,A,0,0,0,0,0,0,0,0,0,'440910
44091090,LAS DEMAS,8.0,A,'4409,'440910,A,0,0,0,0,0,0,0,0,0,'440910
44092010,TABLILLA Y FRISOS PARA PARQUES; SIN ENSAMBLAR,20.0,B,'4409,'440920,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'440920
44092020,MADERA MOLDURADA,8.0,A,'4409,'440920,A,0,0,0,0,0,0,0,0,0,'440920
44092030,MADERA HILADA,8.0,A,'4409,'440920,A,0,0,0,0,0,0,0,0,0,'440920
44092090,LAS DEMAS,8.0,A,'4409,'440920,A,0,0,0,0,0,0,0,0,0,'440920
44102100,- - EN BRUTO O SIMPLEMENTE LIJADOS,8.0,A,'4410,'441021,A,0,0,0,0,0,0,0,0,0,'441011
44102900,- - LOS DEMÁS,8.0,A,'4410,'441029,A,0,0,0,0,0,0,0,0,0,'441019
44103100,- - EN BRUTO O SIMPLEMENTE LIJADOS,8.0,A,'4410,'441031,A,0,0,0,0,0,0,0,0,0,'441019
44103200,- - REVESTIDOS CON PAPEL IMPREGNADO DE MELAMINA,8.0,A,'4410,'441032,A,0,0,0,0,0,0,0,0,0,'441019
44103300,- - REVESTIDOS CON PLACAS O CON HOJAS DECORATIVAS ESTRATIFICADAS DE PLÁSTICO,8.0,A,'4410,'441033,A,0,0,0,0,0,0,0,0,0,'441019
44103900,- - LOS DEMÁS,8.0,A,'4410,'441039,A,0,0,0,0,0,0,0,0,0,'441019
44109000,- LOS DEMÁS,8.0,A,'4410,'441090,A,0,0,0,0,0,0,0,0,0,'441090
44111100,SIN TRABAJO MECANICO NI RECUBRIMIENTO DE SUPERFICIE,3.0,A,'4411,'441111,A,0,0,0,0,0,0,0,0,0,'441111
44111900,LOS DEMAS TABLEROS,3.0,A,'4411,'441119,A,0,0,0,0,0,0,0,0,0,'441119
44112100,SIN TRABAJO MECANICO NI RECUBRIMIENTO DE SUPERFICI E,3.0,A,'4411,'441121,A,0,0,0,0,0,0,0,0,0,'441121
44112900,LOS DEMAS,3.0,A,'4411,'441129,A,0,0,0,0,0,0,0,0,0,'441129
44113100,SIN TRABAJO MECANICO NI RECUBRIMIENTO DE SUPERFICIE,3.0,A,'4411,'441131,A,0,0,0,0,0,0,0,0,0,'441131
44113900,LOS DEMAS,3.0,A,'4411,'441139,A,0,0,0,0,0,0,0,0,0,'441139
44119100,SIN TRABAJO MECANICO NI RECUBRIMIENTO DE SUPERFICIE,3.0,A,'4411,'441191,A,0,0,0,0,0,0,0,0,0,'441191
44119900,LOS DEMAS,3.0,A,'4411,'441199,A,0,0,0,0,0,0,0,0,0,'441199
44121300,QUE TENGA; POR LO MENOS; UNA HOJA EXTERNA DE LAS M ADERAS TROPICALES CITADAS EN LA NOTA DE SUBPARTIDA 1 DE ESTE CAPITULO,3.0,A,'4412,'441213,A,0,0,0,0,0,0,0,0,0,'441213
44121400,LAS DEMAS; QUE TENGAN; POR LO MENOS; UNA HOJA EXTERNA DE MADERA DISTINTA DE LA DE CONIFERAS,3.0,A,'4412,'441214,A,0,0,0,0,0,0,0,0,0,'441214
44121900,LAS DEMAS LAS DEMAS; QUE TENGAN; POR LO MENOS; UNA HOJA EXTERNA DE MADERA DISTINTA DE LA DE CONIFERAS:,3.0,A,'4412,'441219,A,0,0,0,0,0,0,0,0,0,'441219
44122200,QUE TENGAN; POR LO MENOS; UNA HOJA DE LAS MADERAS TROPICALES CITADAS EN LA NOTADE SUBPARTIDA 1 DE ESTE CAPITULO,3.0,A,'4412,'441222,A,0,0,0,0,0,0,0,0,0,'441222
44122300,LAS DEMAS; QUE CONTENGAN; POR LO MENOS; UN TABLERO DE PARTICULAS,3.0,A,'4412,'441223,A,0,0,0,0,0,0,0,0,0,'441223
44122900,LAS DEMAS,3.0,A,'4412,'441229,A,0,0,0,0,0,0,0,0,0,'441229
44129200,QUE TENGAN; POR LO MENOS; UNA HOJA DE LAS MADERAS TROPICALES CITADAS EN LA NOTADE SUBPARTIDA 1 DE ESTE CAPITULO,3.0,A,'4412,'441292,A,0,0,0,0,0,0,0,0,0,'441292
44129300,LAS DEMAS; QUE CONTENGAN; POR LO MENOS; UN TABLERO DE PARTICULAS,3.0,A,'4412,'441293,A,0,0,0,0,0,0,0,0,0,'441293
44129900,LAS DEMAS,3.0,A,'4412,'441299,A,0,0,0,0,0,0,0,0,0,'441299
44130000,MADERA DENSIFICADA EN BLOQUES; TABLAS; TIRAS O PERFILES.,3.0,A,'4413,'441300,A,0,0,0,0,0,0,0,0,0,'441300
44140000,MARCOS DE MADERA PARA CUADROS; FOTOGRAFIAS; ESPEJOS U OBJETOS SIMILARES.,14.0,C,'4414,'441400,C,12.7272727273,11.4545454545,10.1818181818,8.90909090909,7.63636363636,6.36363636364,5.09090909091,3.81818181818,2.54545454545,'441400
44151010,CARRETES PARA CABLES,14.0,A,'4415,'441510,A,0,0,0,0,0,0,0,0,0,'441510
44151090,LOS DEMAS,14.0,A,'4415,'441510,A,0,0,0,0,0,0,0,0,0,'441510
44152010,COLLARINES PARA PALETAS,14.0,A,'4415,'441520,A,0,0,0,0,0,0,0,0,0,'441520
44152090,LAS DEMAS,14.0,A,'4415,'441520,A,0,0,0,0,0,0,0,0,0,'441520
44160010,DUELAS,3.0,A,'4416,'441600,A,0,0,0,0,0,0,0,0,0,'441600
44160090,LOS DEMAS,3.0,A,'4416,'441600,A,0,0,0,0,0,0,0,0,0,'441600
44170010,HERRAMIENTAS,3.0,A,'4417,'441700,A,0,0,0,0,0,0,0,0,0,'441700
44170020,HORMAS; ENSANCHADORES Y TENSORES PARA EL CALZADO,3.0,A,'4417,'441700,A,0,0,0,0,0,0,0,0,0,'441700
44170030,MANGOS Y MONTURAS,8.0,A,'4417,'441700,A,0,0,0,0,0,0,0,0,0,'441700
44170090,LOS DEMAS,8.0,B,'4417,'441700,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'441700
44181000,VENTANAS; PUERTAS VIDRIERA; SUS MARCOS Y CONTRAMARCOS,14.0,M,'4418,'441810,M,13.72,13.44,12.32,11.2,10.08,8.96,7.84,6.72,4.48,'441810
44182000,PUERTAS Y SUS MARCOS; CONTRAMARCOS Y UMBRALES,14.0,M,'4418,'441820,M,13.72,13.44,12.32,11.2,10.08,8.96,7.84,6.72,4.48,'441820
44183000,TABLEROS PARA PARQUES,20.0,C,'4418,'441830,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'441830
44184000,ENCOFRADOS PARA HORMIGON,8.0,B,'4418,'441840,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'441840
44185000,TABLILLAS PARA CUBIERTA DE TEJADOS O FACHADAS (SHINGLES Y SHAKES,8.0,B,'4418,'441850,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'441850
44189010,TABLEROS CELULARES,20.0,A,'4418,'441890,A,0,0,0,0,0,0,0,0,0,'441890
44189090,LOS DEMAS,20.0,C,'4418,'441890,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'441890
44190000,ARTICULOS DE MESA O DE COCINA; DE MADERA.,20.0,M,'4419,'441900,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'441900
44201000,ESTATUILLAS Y DEMAS OBJETOS DE ADORNO; DE MADERA,20.0,M,'4420,'442010,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'442010
44209000,LOS DEMAS,20.0,M,'4420,'442090,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'442090
44211000,PERCHAS PARA PRENDAS DE VESTIR,20.0,B,'4421,'442110,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'442110
